scheme,bits,lam,op,warmup,rep,elapsed_ns,icert_len_bytes
schnorr,2048,128,iCertGen,0,92,1215500,44
schnorr,2048,128,SKGen,0,92,57800,44
schnorr,2048,128,PKRecon,0,92,5144700,44
schnorr,2048,128,iCertGen,0,93,1195400,44
schnorr,2048,128,SKGen,0,93,59700,44
schnorr,2048,128,PKRecon,0,93,5156400,44
schnorr,2048,128,iCertGen,0,94,1220200,44
schnorr,2048,128,SKGen,0,94,59500,44
schnorr,2048,128,PKRecon,0,94,5153800,44
schnorr,2048,128,iCertGen,0,95,1275700,44
schnorr,2048,128,SKGen,0,95,59800,44
schnorr,2048,128,PKRecon,0,95,5140100,44
schnorr,2048,128,iCertGen,0,96,1237900,44
schnorr,2048,128,SKGen,0,96,54900,44
schnorr,2048,128,PKRecon,0,96,4978400,44
schnorr,2048,128,iCertGen,0,97,1175500,44
schnorr,2048,128,SKGen,0,97,58200,44
schnorr,2048,128,PKRecon,0,97,5201100,44
schnorr,2048,128,iCertGen,0,98,1263800,44
schnorr,2048,128,SKGen,0,98,60300,44
schnorr,2048,128,PKRecon,0,98,5221000,44
schnorr,2048,128,iCertGen,0,99,1242400,44
schnorr,2048,128,SKGen,0,99,57500,44
schnorr,2048,128,PKRecon,0,99,5042400,44
schnorr,2048,128,iCertGen,0,100,1186200,44
schnorr,2048,128,SKGen,0,100,58400,44
schnorr,2048,128,PKRecon,0,100,10896300,44
schnorr,2048,128,iCertGen,0,101,1294500,44
schnorr,2048,128,SKGen,0,101,59400,44
schnorr,2048,128,PKRecon,0,101,5371800,44
schnorr,2048,128,iCertGen,0,102,1201200,44
schnorr,2048,128,SKGen,0,102,60200,44
schnorr,2048,128,PKRecon,0,102,5660300,44
schnorr,2048,128,iCertGen,0,103,1266500,44
schnorr,2048,128,SKGen,0,103,58100,44
schnorr,2048,128,PKRecon,0,103,5236500,44
schnorr,2048,128,iCertGen,0,104,1597600,44
schnorr,2048,128,SKGen,0,104,65400,44
schnorr,2048,128,PKRecon,0,104,5237600,44
schnorr,2048,128,iCertGen,0,105,1213900,44
schnorr,2048,128,SKGen,0,105,56000,44
schnorr,2048,128,PKRecon,0,105,5006700,44
schnorr,2048,128,iCertGen,0,106,1224300,44
schnorr,2048,128,SKGen,0,106,58500,44
schnorr,2048,128,PKRecon,0,106,5408100,44
schnorr,2048,128,iCertGen,0,107,1259100,44
schnorr,2048,128,SKGen,0,107,58600,44
schnorr,2048,128,PKRecon,0,107,5195900,44
schnorr,2048,128,iCertGen,0,108,1150200,44
schnorr,2048,128,SKGen,0,108,57000,44
schnorr,2048,128,PKRecon,0,108,5174400,44
schnorr,2048,128,iCertGen,0,109,1253800,44
schnorr,2048,128,SKGen,0,109,61300,44
schnorr,2048,128,PKRecon,0,109,5171100,44
schnorr,2048,128,iCertGen,0,110,1191400,44
schnorr,2048,128,SKGen,0,110,57700,44
schnorr,2048,128,PKRecon,0,110,5227400,44
schnorr,2048,128,iCertGen,0,111,1215500,44
schnorr,2048,128,SKGen,0,111,59800,44
schnorr,2048,128,PKRecon,0,111,5201700,44
schnorr,2048,128,iCertGen,0,112,1225500,44
schnorr,2048,128,SKGen,0,112,61000,44
schnorr,2048,128,PKRecon,0,112,5684500,44
schnorr,2048,128,iCertGen,0,113,1243200,44
schnorr,2048,128,SKGen,0,113,58200,44
schnorr,2048,128,PKRecon,0,113,5044700,44
schnorr,2048,128,iCertGen,0,114,1212400,44
schnorr,2048,128,SKGen,0,114,58400,44
schnorr,2048,128,PKRecon,0,114,5059500,44
schnorr,2048,128,iCertGen,0,115,1173900,44
schnorr,2048,128,SKGen,0,115,59700,44
schnorr,2048,128,PKRecon,0,115,5338100,44
schnorr,2048,128,iCertGen,0,116,1193900,44
schnorr,2048,128,SKGen,0,116,60100,44
schnorr,2048,128,PKRecon,0,116,5172600,44
schnorr,2048,128,iCertGen,0,117,1231000,44
schnorr,2048,128,SKGen,0,117,59500,44
schnorr,2048,128,PKRecon,0,117,5326400,44
schnorr,2048,128,iCertGen,0,118,1172600,44
schnorr,2048,128,SKGen,0,118,56700,44
schnorr,2048,128,PKRecon,0,118,5027000,44
schnorr,2048,128,iCertGen,0,119,1220600,44
schnorr,2048,128,SKGen,0,119,54000,44
schnorr,2048,128,PKRecon,0,119,4768800,44
schnorr,2048,128,iCertGen,0,120,1207100,44
schnorr,2048,128,SKGen,0,120,58000,44
schnorr,2048,128,PKRecon,0,120,5180400,44
schnorr,2048,128,iCertGen,0,121,1155900,44
schnorr,2048,128,SKGen,0,121,55000,44
schnorr,2048,128,PKRecon,0,121,4941900,44
schnorr,2048,128,iCertGen,0,122,1230100,44
schnorr,2048,128,SKGen,0,122,56300,44
schnorr,2048,128,PKRecon,0,122,4720400,44
schnorr,2048,128,iCertGen,0,123,1168300,44
schnorr,2048,128,SKGen,0,123,54800,44
schnorr,2048,128,PKRecon,0,123,4807300,44
schnorr,2048,128,iCertGen,0,124,1258000,44
schnorr,2048,128,SKGen,0,124,61600,44
schnorr,2048,128,PKRecon,0,124,5391800,44
schnorr,2048,128,iCertGen,0,125,1168200,44
schnorr,2048,128,SKGen,0,125,56200,44
schnorr,2048,128,PKRecon,0,125,5026500,44
schnorr,2048,128,iCertGen,0,126,1273100,44
schnorr,2048,128,SKGen,0,126,59000,44
schnorr,2048,128,PKRecon,0,126,5170300,44
schnorr,2048,128,iCertGen,0,127,1199200,44
schnorr,2048,128,SKGen,0,127,59700,44
schnorr,2048,128,PKRecon,0,127,5293500,44
schnorr,2048,128,iCertGen,0,128,1174500,44
schnorr,2048,128,SKGen,0,128,56000,44
schnorr,2048,128,PKRecon,0,128,4982900,44
schnorr,2048,128,iCertGen,0,129,1259300,44
schnorr,2048,128,SKGen,0,129,59400,44
schnorr,2048,128,PKRecon,0,129,5206800,44
schnorr,2048,128,iCertGen,0,130,1208700,44
schnorr,2048,128,SKGen,0,130,63800,44
schnorr,2048,128,PKRecon,0,130,5204200,44
schnorr,2048,128,iCertGen,0,131,1198400,44
schnorr,2048,128,SKGen,0,131,58100,44
schnorr,2048,128,PKRecon,0,131,5250400,44
schnorr,2048,128,iCertGen,0,132,1204300,44
schnorr,2048,128,SKGen,0,132,58400,44
schnorr,2048,128,PKRecon,0,132,5037300,44
schnorr,2048,128,iCertGen,0,133,1169500,44
schnorr,2048,128,SKGen,0,133,58500,44
schnorr,2048,128,PKRecon,0,133,5162900,44
schnorr,2048,128,iCertGen,0,134,1216900,44
schnorr,2048,128,SKGen,0,134,58300,44
schnorr,2048,128,PKRecon,0,134,5076200,44
schnorr,2048,128,iCertGen,0,135,1154600,44
schnorr,2048,128,SKGen,0,135,55900,44
schnorr,2048,128,PKRecon,0,135,4809300,44
schnorr,2048,128,iCertGen,0,136,1167400,44
schnorr,2048,128,SKGen,0,136,58700,44
schnorr,2048,128,PKRecon,0,136,5140500,44
schnorr,2048,128,iCertGen,0,137,1179400,44
schnorr,2048,128,SKGen,0,137,58800,44
schnorr,2048,128,PKRecon,0,137,5128000,44
schnorr,2048,128,iCertGen,0,138,1184800,44
schnorr,2048,128,SKGen,0,138,57700,44
schnorr,2048,128,PKRecon,0,138,4989100,44
schnorr,2048,128,iCertGen,0,139,1260600,44
schnorr,2048,128,SKGen,0,139,57900,44
schnorr,2048,128,PKRecon,0,139,5083300,44
schnorr,2048,128,iCertGen,0,140,1198800,44
schnorr,2048,128,SKGen,0,140,58200,44
schnorr,2048,128,PKRecon,0,140,5194800,44
schnorr,2048,128,iCertGen,0,141,1234700,44
schnorr,2048,128,SKGen,0,141,60300,44
schnorr,2048,128,PKRecon,0,141,5171500,44
schnorr,2048,128,iCertGen,0,142,1218800,44
schnorr,2048,128,SKGen,0,142,58900,44
