scheme,bits,lam,op,warmup,rep,elapsed_ns,icert_len_bytes,pk_len_bytes,sk_len_bytes
schnorr,2048,128,PKRecon,0,98,5024400,44,33,32
schnorr,2048,128,Setup,0,99,504700,0,33,32
schnorr,2048,128,iCertGen,0,99,1169500,44,33,32
schnorr,2048,128,SKGen,0,99,54000,44,33,32
schnorr,2048,128,PKRecon,0,99,4959000,44,33,32
schnorr,2048,128,Setup,0,100,589400,0,33,32
schnorr,2048,128,iCertGen,0,100,1179600,44,33,32
schnorr,2048,128,SKGen,0,100,56000,44,33,32
schnorr,2048,128,PKRecon,0,100,5215000,44,33,32
schnorr,2048,128,Setup,0,101,520700,0,33,32
schnorr,2048,128,iCertGen,0,101,1130000,44,33,32
schnorr,2048,128,SKGen,0,101,54900,44,33,32
schnorr,2048,128,PKRecon,0,101,5177900,44,33,32
schnorr,2048,128,Setup,0,102,524700,0,33,32
schnorr,2048,128,iCertGen,0,102,1262500,44,33,32
schnorr,2048,128,SKGen,0,102,55900,44,33,32
schnorr,2048,128,PKRecon,0,102,5234100,44,33,32
schnorr,2048,128,Setup,0,103,530700,0,33,32
schnorr,2048,128,iCertGen,0,103,1283600,44,33,32
schnorr,2048,128,SKGen,0,103,52900,44,33,32
schnorr,2048,128,PKRecon,0,103,4944800,44,33,32
schnorr,2048,128,Setup,0,104,560000,0,33,32
schnorr,2048,128,iCertGen,0,104,1197700,44,33,32
schnorr,2048,128,SKGen,0,104,52200,44,33,32
schnorr,2048,128,PKRecon,0,104,4914300,44,33,32
schnorr,2048,128,Setup,0,105,520800,0,33,32
schnorr,2048,128,iCertGen,0,105,1135100,44,33,32
schnorr,2048,128,SKGen,0,105,55600,44,33,32
schnorr,2048,128,PKRecon,0,105,5164600,44,33,32
schnorr,2048,128,Setup,0,106,528700,0,33,32
schnorr,2048,128,iCertGen,0,106,1118700,44,33,32
schnorr,2048,128,SKGen,0,106,52200,44,33,32
schnorr,2048,128,PKRecon,0,106,4918800,44,33,32
schnorr,2048,128,Setup,0,107,485400,0,33,32
schnorr,2048,128,iCertGen,0,107,1092600,44,33,32
schnorr,2048,128,SKGen,0,107,51700,44,33,32
schnorr,2048,128,PKRecon,0,107,4992400,44,33,32
schnorr,2048,128,Setup,0,108,494500,0,33,32
schnorr,2048,128,iCertGen,0,108,1089000,44,33,32
schnorr,2048,128,SKGen,0,108,52100,44,33,32
schnorr,2048,128,PKRecon,0,108,4878700,44,33,32
schnorr,2048,128,Setup,0,109,517600,0,33,32
schnorr,2048,128,iCertGen,0,109,1141200,44,33,32
schnorr,2048,128,SKGen,0,109,52800,44,33,32
schnorr,2048,128,PKRecon,0,109,5432300,44,33,32
schnorr,2048,128,Setup,0,110,528300,0,33,32
schnorr,2048,128,iCertGen,0,110,1094600,44,33,32
schnorr,2048,128,SKGen,0,110,54000,44,33,32
schnorr,2048,128,PKRecon,0,110,5045600,44,33,32
schnorr,2048,128,Setup,0,111,559200,0,33,32
schnorr,2048,128,iCertGen,0,111,1130200,44,33,32
schnorr,2048,128,SKGen,0,111,57700,44,33,32
schnorr,2048,128,PKRecon,0,111,5100300,44,33,32
schnorr,2048,128,Setup,0,112,548800,0,33,32
schnorr,2048,128,iCertGen,0,112,1127000,44,33,32
schnorr,2048,128,SKGen,0,112,53200,44,33,32
schnorr,2048,128,PKRecon,0,112,4971700,44,33,32
schnorr,2048,128,Setup,0,113,534100,0,33,32
schnorr,2048,128,iCertGen,0,113,1133300,44,33,32
schnorr,2048,128,SKGen,0,113,53400,44,33,32
schnorr,2048,128,PKRecon,0,113,4923000,44,33,32
schnorr,2048,128,Setup,0,114,512600,0,33,32
schnorr,2048,128,iCertGen,0,114,1134500,44,33,32
schnorr,2048,128,SKGen,0,114,53000,44,33,32
schnorr,2048,128,PKRecon,0,114,4883400,44,33,32
schnorr,2048,128,Setup,0,115,550600,0,33,32
schnorr,2048,128,iCertGen,0,115,1082600,44,33,32
schnorr,2048,128,SKGen,0,115,54300,44,33,32
schnorr,2048,128,PKRecon,0,115,5091800,44,33,32
schnorr,2048,128,Setup,0,116,541600,0,33,32
schnorr,2048,128,iCertGen,0,116,1115300,44,33,32
schnorr,2048,128,SKGen,0,116,53200,44,33,32
schnorr,2048,128,PKRecon,0,116,5033000,44,33,32
schnorr,2048,128,Setup,0,117,521900,0,33,32
schnorr,2048,128,iCertGen,0,117,1149000,44,33,32
schnorr,2048,128,SKGen,0,117,53700,44,33,32
schnorr,2048,128,PKRecon,0,117,4998500,44,33,32
schnorr,2048,128,Setup,0,118,565000,0,33,32
schnorr,2048,128,iCertGen,0,118,1097300,44,33,32
schnorr,2048,128,SKGen,0,118,53100,44,33,32
schnorr,2048,128,PKRecon,0,118,4966500,44,33,32
schnorr,2048,128,Setup,0,119,496000,0,33,32
schnorr,2048,128,iCertGen,0,119,1113900,44,33,32
schnorr,2048,128,SKGen,0,119,51500,44,33,32
schnorr,2048,128,PKRecon,0,119,4885400,44,33,32
schnorr,2048,128,Setup,0,120,531100,0,33,32
schnorr,2048,128,iCertGen,0,120,1125600,44,33,32
schnorr,2048,128,SKGen,0,120,55100,44,33,32
schnorr,2048,128,PKRecon,0,120,4972200,44,33,32
schnorr,2048,128,Setup,0,121,521700,0,33,32
schnorr,2048,128,iCertGen,0,121,1151100,44,33,32
schnorr,2048,128,SKGen,0,121,50900,44,33,32
schnorr,2048,128,PKRecon,0,121,4745400,44,33,32
schnorr,2048,128,Setup,0,122,515500,0,33,32
schnorr,2048,128,iCertGen,0,122,1145300,44,33,32
schnorr,2048,128,SKGen,0,122,51200,44,33,32
schnorr,2048,128,PKRecon,0,122,4866900,44,33,32
schnorr,2048,128,Setup,0,123,511000,0,33,32
schnorr,2048,128,iCertGen,0,123,1166100,44,33,32
schnorr,2048,128,SKGen,0,123,52500,44,33,32
schnorr,2048,128,PKRecon,0,123,5040700,44,33,32
schnorr,2048,128,Setup,0,124,469100,0,33,32
schnorr,2048,128,iCertGen,0,124,1115400,44,33,32
schnorr,2048,128,SKGen,0,124,54800,44,33,32
schnorr,2048,128,PKRecon,0,124,5104600,44,33,32
schnorr,2048,128,Setup,0,125,506400,0,33,32
schnorr,2048,128,iCertGen,0,125,1110900,44,33,32
schnorr,2048,128,SKGen,0,125,50400,44,33,32
schnorr,2048,128,PKRecon,0,125,4790400,44,33,32
schnorr,2048,128,Setup,0,126,460100,0,33,32
schnorr,2048,128,iCertGen,0,126,1126400,44,33,32
schnorr,2048,128,SKGen,0,126,54300,44,33,32
schnorr,2048,128,PKRecon,0,126,5098500,44,33,32
schnorr,2048,128,Setup,0,127,540700,0,33,32
schnorr,2048,128,iCertGen,0,127,1095300,44,33,32
schnorr,2048,128,SKGen,0,127,51100,44,33,32
schnorr,2048,128,PKRecon,0,127,4758900,44,33,32
schnorr,2048,128,Setup,0,128,519800,0,33,32
schnorr,2048,128,iCertGen,0,128,1165700,44,33,32
schnorr,2048,128,SKGen,0,128,55200,44,33,32
schnorr,2048,128,PKRecon,0,128,5269500,44,33,32
schnorr,2048,128,Setup,0,129,527600,0,33,32
schnorr,2048,128,iCertGen,0,129,1130300,44,33,32
schnorr,2048,128,SKGen,0,129,50700,44,33,32
schnorr,2048,128,PKRecon,0,129,4779400,44,33,32
schnorr,2048,128,Setup,0,130,504600,0,33,32
schnorr,2048,128,iCertGen,0,130,1119900,44,33,32
schnorr,2048,128,SKGen,0,130,53900,44,33,32
schnorr,2048,128,PKRecon,0,130,4947800,44,33,32
schnorr,2048,128,Setup,0,131,552800,0,33,32
schnorr,2048,128,iCertGen,0,131,1122200,44,33,32
schnorr,2048,128,SKGen,0,131,52000,44,33,32
schnorr,2048,128,PKRecon,0,131,6181400,44,33,32
schnorr,2048,128,Setup,0,132,556000,0,33,32
schnorr,2048,128,iCertGen,0,132,1187300,44,33,32
schnorr,2048,128,SKGen,0,132,57900,44,33,32
schnorr,2048,128,PKRecon,0,132,5409400,44,33,32
schnorr,2048,128,Setup,0,133,588700,0,33,32
schnorr,2048,128,iCertGen,0,133,1200500,44,33,32
schnorr,2048,128,SKGen,0,133,57200,44,33,32
schnorr,2048,128,PKRecon,0,133,5305700,44,33,32
schnorr,2048,128,Setup,0,134,643800,0,33,32
schnorr,2048,128,iCertGen,0,134,1538600,44,33,32
schnorr,2048,128,SKGen,0,134,68000,44,33,32
schnorr,2048,128,PKRecon,0,134,5532300,44,33,32
schnorr,2048,128,Setup,0,135,569400,0,33,32
schnorr,2048,128,iCertGen,0,135,1239400,44,33,32
schnorr,2048,128,SKGen,0,135,54300,44,33,32
schnorr,2048,128,PKRecon,0,135,5740100,44,33,32
schnorr,2048,128,Setup,0,136,530400,0,33,32
schnorr,2048,128,iCertGen,0,136,1217500,44,33,32
schnorr,2048,128,SKGen,0,136,54600,44,33,32
schnorr,2048,128,PKRecon,0,136,5714300,44,33,32
schnorr,2048,128,Setup,0,137,532900,0,33,32
schnorr,2048,128,iCertGen,0,137,1205800,44,33,32
schnorr,2048,128,SKGen,0,137,54400,44,33,32
schnorr,2048,128,PKRecon,0,137,5398300,44,33,32
schnorr,2048,128,Setup,0,138,705000,0,33,32
schnorr,2048,128,iCertGen,0,138,1310700,44,33,32
schnorr,2048,128,SKGen,0,138,56200,44,33,32
schnorr,2048,128,PKRecon,0,138,5107500,44,33,32
schnorr,2048,128,Setup,0,139,645100,0,33,32
schnorr,2048,128,iCertGen,0,139,1288200,44,33,32
schnorr,2048,128,SKGen,0,139,57100,44,33,32
schnorr,2048,128,PKRecon,0,139,5656700,44,33,32
schnorr,2048,128,Setup,0,140,580100,0,33,32
schnorr,2048,128,iCertGen,0,140,1463000,44,33,32
schnorr,2048,128,SKGen,0,140,69200,44,33,32
schnorr,2048,128,PKRecon,0,140,6058500,44,33,32
schnorr,2048,128,Setup,0,141,986100,0,33,32
schnorr,2048,128,iCertGen,0,141,1717800,44,33,32
schnorr,2048,128,SKGen,0,141,68300,44,33,32
schnorr,2048,128,PKRecon,0,141,5654100,44,33,32
schnorr,2048,128,Setup,0,142,531200,0,33,32
schnorr,2048,128,iCertGen,0,142,1148500,44,33,32
schnorr,2048,128,SKGen,0,142,54000,44,33,32
schnorr,2048,128,PKRecon,0,142,5184600,44,33,32
schnorr,2048,128,Setup,0,143,528900,0,33,32
schnorr,2048,128,iCertGen,0,143,1207000,44,33,32
schnorr,2048,128,SKGen,0,143,55900,44,33,32
schnorr,2048,128,PKRecon,0,143,5333000,44,33,32
schnorr,2048,128,Setup,0,144,546900,0,33,32
schnorr,2048,128,iCertGen,0,144,1113800,44,33,32
schnorr,2048,128,SKGen,0,144,58800,44,33,32
schnorr,2048,128,PKRecon,0,144,5437900,44,33,32
schnorr,2048,128,Setup,0,145,559800,0,33,32
schnorr,2048,128,iCertGen,0,145,1234300,44,33,32
schnorr,2048,128,SKGen,0,145,56500,44,33,32
schnorr,2048,128,PKRecon,0,145,5340600,44,33,32
schnorr,2048,128,Setup,0,146,582900,0,33,32
schnorr,2048,128,iCertGen,0,146,1218800,44,33,32
schnorr,2048,128,SKGen,0,146,58600,44,33,32
schnorr,2048,128,PKRecon,0,146,5689200,44,33,32
schnorr,2048,128,Setup,0,147,526300,0,33,32
schnorr,2048,128,iCertGen,0,147,1215400,44,33,32
schnorr,2048,128,SKGen,0,147,56400,44,33,32
schnorr,2048,128,PKRecon,0,147,5168000,44,33,32
schnorr,2048,128,Setup,0,148,552000,0,33,32
schnorr,2048,128,iCertGen,0,148,1186600,44,33,32
schnorr,2048,128,SKGen,0,148,56100,44,33,32
schnorr,2048,128,PKRecon,0,148,5318000,44,33,32
schnorr,2048,128,Setup,0,149,551500,0,33,32
schnorr,2048,128,iCertGen,0,149,1197500,44,33,32
schnorr,2048,128,SKGen,0,149,55400,44,33,32
schnorr,2048,128,PKRecon,0,149,5209000,44,33,32
schnorr,2048,128,Setup,0,150,520900,0,33,32
schnorr,2048,128,iCertGen,0,150,1183900,44,33,32
schnorr,2048,128,SKGen,0,150,52100,44,33,32
schnorr,2048,128,PKRecon,0,150,4971200,44,33,32
schnorr,2048,128,Setup,0,151,509700,0,33,32
schnorr,2048,128,iCertGen,0,151,1195600,44,33,32
schnorr,2048,128,SKGen,0,151,56800,44,33,32
schnorr,2048,128,PKRecon,0,151,5282600,44,33,32
schnorr,2048,128,Setup,0,152,531400,0,33,32
schnorr,2048,128,iCertGen,0,152,1203600,44,33,32
schnorr,2048,128,SKGen,0,152,57400,44,33,32
schnorr,2048,128,PKRecon,0,152,5265800,44,33,32
schnorr,2048,128,Setup,0,153,503100,0,33,32
schnorr,2048,128,iCertGen,0,153,1200600,44,33,32
schnorr,2048,128,SKGen,0,153,56300,44,33,32
schnorr,2048,128,PKRecon,0,153,5324200,44,33,32
schnorr,2048,128,Setup,0,154,521700,0,33,32
schnorr,2048,128,iCertGen,0,154,1221700,44,33,32
schnorr,2048,128,SKGen,0,154,56800,44,33,32
schnorr,2048,128,PKRecon,0,154,5160000,44,33,32
schnorr,2048,128,Setup,0,155,525900,0,33,32
schnorr,2048,128,iCertGen,0,155,1149200,44,33,32
schnorr,2048,128,SKGen,0,155,53400,44,33,32
schnorr,2048,128,PKRecon,0,155,4946800,44,33,32
schnorr,2048,128,Setup,0,156,568900,0,33,32
schnorr,2048,128,iCertGen,0,156,1201900,44,33,32
schnorr,2048,128,SKGen,0,156,61900,44,33,32
schnorr,2048,128,PKRecon,0,156,5364400,44,33,32
schnorr,2048,128,Setup,0,157,535300,0,33,32
schnorr,2048,128,iCertGen,0,157,1226000,44,33,32
schnorr,2048,128,SKGen,0,157,53900,44,33,32
schnorr,2048,128,PKRecon,0,157,5284900,44,33,32
schnorr,2048,128,Setup,0,158,554200,0,33,32
schnorr,2048,128,iCertGen,0,158,1185400,44,33,32
schnorr,2048,128,SKGen,0,158,57200,44,33,32
schnorr,2048,128,PKRecon,0,158,5307700,44,33,32
schnorr,2048,128,Setup,0,159,547400,0,33,32
schnorr,2048,128,iCertGen,0,159,1172000,44,33,32
schnorr,2048,128,SKGen,0,159,61000,44,33,32
schnorr,2048,128,PKRecon,0,159,5298000,44,33,32
schnorr,2048,128,Setup,0,160,553600,0,33,32
schnorr,2048,128,iCertGen,0,160,1249000,44,33,32
schnorr,2048,128,SKGen,0,160,57800,44,33,32
schnorr,2048,128,PKRecon,0,160,5428800,44,33,32
schnorr,2048,128,Setup,0,161,538800,0,33,32
schnorr,2048,128,iCertGen,0,161,1199900,44,33,32
schnorr,2048,128,SKGen,0,161,56900,44,33,32
schnorr,2048,128,PKRecon,0,161,5217800,44,33,32
schnorr,2048,128,Setup,0,162,549700,0,33,32
schnorr,2048,128,iCertGen,0,162,1182600,44,33,32
schnorr,2048,128,SKGen,0,162,62100,44,33,32
schnorr,2048,128,PKRecon,0,162,5213800,44,33,32
schnorr,2048,128,Setup,0,163,570900,0,33,32
schnorr,2048,128,iCertGen,0,163,1182300,44,33,32
schnorr,2048,128,SKGen,0,163,57000,44,33,32
schnorr,2048,128,PKRecon,0,163,5275500,44,33,32
schnorr,2048,128,Setup,0,164,520500,0,33,32
schnorr,2048,128,iCertGen,0,164,1180800,44,33,32
schnorr,2048,128,SKGen,0,164,55700,44,33,32
schnorr,2048,128,PKRecon,0,164,5215300,44,33,32
schnorr,2048,128,Setup,0,165,554100,0,33,32
schnorr,2048,128,iCertGen,0,165,1235800,44,33,32
schnorr,2048,128,SKGen,0,165,56000,44,33,32
schnorr,2048,128,PKRecon,0,165,5289900,44,33,32
schnorr,2048,128,Setup,0,166,530300,0,33,32
schnorr,2048,128,iCertGen,0,166,1141600,44,33,32
schnorr,2048,128,SKGen,0,166,54100,44,33,32
schnorr,2048,128,PKRecon,0,166,4957900,44,33,32
schnorr,2048,128,Setup,0,167,571300,0,33,32
schnorr,2048,128,iCertGen,0,167,1251500,44,33,32
schnorr,2048,128,SKGen,0,167,57400,44,33,32
schnorr,2048,128,PKRecon,0,167,5412800,44,33,32
schnorr,2048,128,Setup,0,168,555900,0,33,32
schnorr,2048,128,iCertGen,0,168,1178200,44,33,32
schnorr,2048,128,SKGen,0,168,56700,44,33,32
schnorr,2048,128,PKRecon,0,168,5297900,44,33,32
schnorr,2048,128,Setup,0,169,505400,0,33,32
schnorr,2048,128,iCertGen,0,169,1099000,44,33,32
schnorr,2048,128,SKGen,0,169,56400,44,33,32
schnorr,2048,128,PKRecon,0,169,5787800,44,33,32
schnorr,2048,128,Setup,0,170,505200,0,33,32
schnorr,2048,128,iCertGen,0,170,1216400,44,33,32
schnorr,2048,128,SKGen,0,170,56500,44,33,32
schnorr,2048,128,PKRecon,0,170,5274300,44,33,32
schnorr,2048,128,Setup,0,171,578500,0,33,32
schnorr,2048,128,iCertGen,0,171,1202000,44,33,32
schnorr,2048,128,SKGen,0,171,54700,44,33,32
schnorr,2048,128,PKRecon,0,171,4883200,44,33,32
schnorr,2048,128,Setup,0,172,566300,0,33,32
schnorr,2048,128,iCertGen,0,172,1241500,44,33,32
schnorr,2048,128,SKGen,0,172,58800,44,33,32
schnorr,2048,128,PKRecon,0,172,5493500,44,33,32
schnorr,2048,128,Setup,0,173,489100,0,33,32
schnorr,2048,128,iCertGen,0,173,1217100,44,33,32
schnorr,2048,128,SKGen,0,173,54400,44,33,32
schnorr,2048,128,PKRecon,0,173,5245800,44,33,32
schnorr,2048,128,Setup,0,174,576400,0,33,32
schnorr,2048,128,iCertGen,0,174,1158300,44,33,32
schnorr,2048,128,SKGen,0,174,56400,44,33,32
schnorr,2048,128,PKRecon,0,174,5161900,44,33,32
schnorr,2048,128,Setup,0,175,547200,0,33,32
schnorr,2048,128,iCertGen,0,175,1195400,44,33,32
schnorr,2048,128,SKGen,0,175,56300,44,33,32
schnorr,2048,128,PKRecon,0,175,5111700,44,33,32
schnorr,2048,128,Setup,0,176,526400,0,33,32
schnorr,2048,128,iCertGen,0,176,1172200,44,33,32
schnorr,2048,128,SKGen,0,176,54600,44,33,32
schnorr,2048,128,PKRecon,0,176,4977100,44,33,32
schnorr,2048,128,Setup,0,177,619800,0,33,32
schnorr,2048,128,iCertGen,0,177,1217900,44,33,32
schnorr,2048,128,SKGen,0,177,55800,44,33,32
schnorr,2048,128,PKRecon,0,177,5238800,44,33,32
schnorr,2048,128,Setup,0,178,560600,0,33,32
schnorr,2048,128,iCertGen,0,178,1152700,44,33,32
schnorr,2048,128,SKGen,0,178,55000,44,33,32
schnorr,2048,128,PKRecon,0,178,5148500,44,33,32
schnorr,2048,128,Setup,0,179,517800,0,33,32
schnorr,2048,128,iCertGen,0,179,1211400,44,33,32
schnorr,2048,128,SKGen,0,179,56400,44,33,32
schnorr,2048,128,PKRecon,0,179,5278600,44,33,32
schnorr,2048,128,Setup,0,180,560100,0,33,32
schnorr,2048,128,iCertGen,0,180,1235600,44,33,32
schnorr,2048,128,SKGen,0,180,57500,44,33,32
schnorr,2048,128,PKRecon,0,180,5368000,44,33,32
schnorr,2048,128,Setup,0,181,515200,0,33,32
schnorr,2048,128,iCertGen,0,181,1227600,44,33,32
schnorr,2048,128,SKGen,0,181,57400,44,33,32
schnorr,2048,128,PKRecon,0,181,5540900,44,33,32
schnorr,2048,128,Setup,0,182,568200,0,33,32
schnorr,2048,128,iCertGen,0,182,1111500,44,33,32
schnorr,2048,128,SKGen,0,182,58200,44,33,32
schnorr,2048,128,PKRecon,0,182,5256700,44,33,32
schnorr,2048,128,Setup,0,183,509100,0,33,32
schnorr,2048,128,iCertGen,0,183,1160300,44,33,32
schnorr,2048,128,SKGen,0,183,55400,44,33,32
schnorr,2048,128,PKRecon,0,183,5139300,44,33,32
schnorr,2048,128,Setup,0,184,511700,0,33,32
schnorr,2048,128,iCertGen,0,184,1222500,44,33,32
schnorr,2048,128,SKGen,0,184,55300,44,33,32
schnorr,2048,128,PKRecon,0,184,5331200,44,33,32
schnorr,2048,128,Setup,0,185,568200,0,33,32
schnorr,2048,128,iCertGen,0,185,1201700,44,33,32
schnorr,2048,128,SKGen,0,185,57000,44,33,32
schnorr,2048,128,PKRecon,0,185,5287800,44,33,32
schnorr,2048,128,Setup,0,186,601900,0,33,32
schnorr,2048,128,iCertGen,0,186,1234800,44,33,32
schnorr,2048,128,SKGen,0,186,58600,44,33,32
schnorr,2048,128,PKRecon,0,186,5526300,44,33,32
schnorr,2048,128,Setup,0,187,550100,0,33,32
schnorr,2048,128,iCertGen,0,187,1114400,44,33,32
schnorr,2048,128,SKGen,0,187,53800,44,33,32
schnorr,2048,128,PKRecon,0,187,5019100,44,33,32
schnorr,2048,128,Setup,0,188,571800,0,33,32
schnorr,2048,128,iCertGen,0,188,1164900,44,33,32
schnorr,2048,128,SKGen,0,188,57200,44,33,32
schnorr,2048,128,PKRecon,0,188,5241900,44,33,32
schnorr,2048,128,Setup,0,189,555800,0,33,32
schnorr,2048,128,iCertGen,0,189,1152500,44,33,32
schnorr,2048,128,SKGen,0,189,58600,44,33,32
schnorr,2048,128,PKRecon,0,189,5471200,44,33,32
schnorr,2048,128,Setup,0,190,534400,0,33,32
schnorr,2048,128,iCertGen,0,190,1226400,44,33,32
schnorr,2048,128,SKGen,0,190,56100,44,33,32
schnorr,2048,128,PKRecon,0,190,5385900,44,33,32
schnorr,2048,128,Setup,0,191,526300,0,33,32
schnorr,2048,128,iCertGen,0,191,1211000,44,33,32
schnorr,2048,128,SKGen,0,191,57000,44,33,32
schnorr,2048,128,PKRecon,0,191,5310300,44,33,32
schnorr,2048,128,Setup,0,192,581200,0,33,32
schnorr,2048,128,iCertGen,0,192,1201600,44,33,32
schnorr,2048,128,SKGen,0,192,56300,44,33,32
schnorr,2048,128,PKRecon,0,192,5402900,44,33,32
schnorr,2048,128,Setup,0,193,556200,0,33,32
schnorr,2048,128,iCertGen,0,193,1173800,44,33,32
schnorr,2048,128,SKGen,0,193,56000,44,33,32
schnorr,2048,128,PKRecon,0,193,5128900,44,33,32
schnorr,2048,128,Setup,0,194,530400,0,33,32
schnorr,2048,128,iCertGen,0,194,1259400,44,33,32
schnorr,2048,128,SKGen,0,194,60500,44,33,32
schnorr,2048,128,PKRecon,0,194,5645800,44,33,32
schnorr,2048,128,Setup,0,195,571400,0,33,32
schnorr,2048,128,iCertGen,0,195,1153500,44,33,32
schnorr,2048,128,SKGen,0,195,56500,44,33,32
schnorr,2048,128,PKRecon,0,195,5270600,44,33,32
schnorr,2048,128,Setup,0,196,540300,0,33,32
schnorr,2048,128,iCertGen,0,196,1195400,44,33,32
schnorr,2048,128,SKGen,0,196,57300,44,33,32
schnorr,2048,128,PKRecon,0,196,5525100,44,33,32
schnorr,2048,128,Setup,0,197,504300,0,33,32
schnorr,2048,128,iCertGen,0,197,1130200,44,33,32
schnorr,2048,128,SKGen,0,197,55500,44,33,32
schnorr,2048,128,PKRecon,0,197,5126700,44,33,32
schnorr,2048,128,Setup,0,198,559800,0,33,32
schnorr,2048,128,iCertGen,0,198,1239600,44,33,32
schnorr,2048,128,SKGen,0,198,53600,44,33,32
schnorr,2048,128,PKRecon,0,198,5009100,44,33,32
schnorr,2048,128,Setup,0,199,546200,0,33,32
schnorr,2048,128,iCertGen,0,199,1232000,44,33,32
schnorr,2048,128,SKGen,0,199,55300,44,33,32
schnorr,2048,128,PKRecon,0,199,5323200,44,33,32
